OccID,OccNo,From,To,Moving,V Type,Hull Material,Year Built,Occ Type,Event Type,Damage,Region
7144,7144,27,0,1,5,3,1971,1,7,0,3
7143,7143,0,0,1,3,1,1979,1,1,3,1
7142,7142,27,27,1,3,2,1980,1,8,3,1
7141,7141,27,27,1,5,3,1979,2,2,0,5
7140,500-21-538,27,0,1,2,3,1978,1,2,2,5
7139,7139,27,0,1,3,2,1983,1,1,2,1
7138,7138,27,243,0,5,3,1963,1,4,3,4
7137,7137,27,27,1,3,3,1980,1,4,3,5
7136,7136,0,27,1,2,3,1979,1,4,3,2
7135,7135,27,27,1,3,2,1976,1,5,1,4
7134,7134,27,0,0,5,3,1981,1,7,0,4
7133,7133,27,27,1,3,3,1926,1,7,0,5
7132,7132,27,194,1,2,3,1970,1,4,3,2
7131,7131,27,125,0,2,3,1959,2,2,0,3
7130,7130,194,27,0,2,3,1967,1,7,0,1
7127,7127,27,27,1,3,1,1980,1,5,3,5
7126,7126,17,194,1,2,3,1958,1,7,0,3
7125,7125,10,20,1,2,3,1970,1,7,0,3
7124,7124,194,144,1,2,3,1948,1,4,3,2
7123,7123,0,0,1,3,2,1979,1,2,3,2
7122,500-21-577,27,27,1,3,3,1980,2,2,3,5
7121,7121,27,27,1,3,3,1966,1,7,0,5
7120,7120,27,194,1,2,3,1972,1,7,0,3
7119,7119,27,0,0,3,2,1975,1,1,2,3
7117,500-21-537,27,27,1,2,3,1976,1,2,1,2
7114,7114,27,27,1,3,2,1976,1,5,1,3
7113,7113,27,10,0,3,2,1971,1,2,0,1
7112,7112,27,27,1,3,3,1982,1,7,0,7
7111,7111,27,27,1,3,2,1983,1,2,2,4
7110,7110,27,0,1,3,3,1947,1,4,3,4
7109,7109,0,0,0,3,2,1947,1,1,3,4
7108,7108,0,27,1,5,1,1977,2,8,3,1
7107,7107,27,194,1,2,3,1975,1,4,0,2
7106,7106,27,194,1,2,3,1977,1,4,3,2
7105,500-21-533,70,27,1,2,3,1961,1,2,0,3
7104,7104,0,0,0,3,2,1968,1,1,1,4
7103,7103,27,27,1,2,3,1965,1,2,0,3
7102,500-21-534,193,27,1,5,3,1959,2,8,1,5
7101,7101,27,194,1,2,3,1970,1,7,0,2
7100,7100,27,194,1,1,3,1983,1,2,1,1
7099,7099,27,27,1,2,3,1981,1,4,3,2
7098,500-21-532,27,27,1,3,5,1981,1,8,3,4
7096,7096,0,0,1,3,1,1981,1,1,3,5
7095,7095,0,27,0,3,3,1975,2,8,3,1
7094,7094,0,27,0,3,2,1975,1,8,3,4
7093,7093,27,27,1,2,3,1979,1,1,3,4
7092,7092,27,0,1,3,1,1973,1,4,3,3
7092,7092,0,27,0,3,1,1975,1,4,3,3
7091,500-21-535,194,27,1,2,3,1977,1,2,0,2
7090,7090,0,27,1,1,3,1958,2,2,0,1
7089,7089,27,27,1,3,2,1958,1,5,3,4
7088,7088,27,27,1,2,3,1947,1,4,3,2
7087,500-21-531,27,27,1,2,3,1947,1,2,2,2
7086,7086,0,27,0,5,3,1965,1,4,3,4
7086,7086,0,27,0,5,3,1979,1,4,3,4
7085,7085,27,0,1,3,2,1965,1,5,3,4
7084,7084,0,0,1,5,3,1979,1,2,0,3
7083,7083,27,22,0,2,3,1968,1,7,0,4
7081,7081,0,0,1,3,2,1980,1,4,3,1
7081,7081,0,27,1,3,2,1967,1,4,3,1
7080,7080,0,194,1,2,3,1977,1,4,3,2
7078,7078,27,27,1,3,2,1971,1,8,3,1
7077,7077,0,27,1,2,3,1961,1,4,3,2
7076,7076,215,194,1,2,3,1979,1,4,3,2
7075,7075,0,27,1,2,3,1979,1,1,3,2
7074,7074,0,27,0,3,2,1966,2,8,3,4
7073,7073,27,27,1,2,3,1962,1,4,3,2
7072,500-21-529,27,194,1,2,3,1969,1,2,0,2
7072,500-21-529,27,27,1,2,3,1980,1,2,0,2
7071,7071,0,27,1,2,3,1983,1,4,3,2
7070,500-21-536,27,27,1,2,3,1973,2,2,1,3
7069,7069,0,0,1,5,1,1974,2,8,3,1
7068,7068,27,27,1,2,3,1963,1,4,3,2
7067,7067,27,27,1,3,2,1977,1,1,2,4
7066,500-21-530,27,27,1,3,3,1970,1,4,3,2
7066,500-21-530,27,27,1,3,3,1979,1,4,3,2
7065,7065,0,0,1,3,2,1972,1,2,2,1
7064,7064,0,27,0,3,2,1972,1,8,1,5
7063,7063,0,0,1,5,3,1959,1,8,1,1
7062,7062,27,27,1,3,2,1982,1,4,3,5
7061,7061,137,27,1,2,3,1979,1,7,0,4
7059,7059,27,27,1,3,1,1959,1,8,3,5
7058,7058,27,194,1,2,3,1978,1,4,3,2
7057,7057,0,27,0,3,1,1916,1,5,3,1
7056,7056,194,27,1,2,3,1961,2,2,3,2
7055,7055,63,27,1,2,3,1962,1,1,3,3
7054,7054,63,27,0,2,3,1968,1,5,3,4
7053,7053,27,27,1,3,2,1968,1,8,3,5
7052,7052,27,27,1,5,2,1974,1,8,3,1
7051,7051,27,27,1,3,1,1938,1,2,3,4
7050,7050,0,0,0,5,3,1977,1,5,3,4
7049,7049,27,27,1,3,2,1947,1,5,2,4
7048,500-21-528,27,27,1,2,3,1981,1,2,1,5
7047,7047,0,27,0,3,1,1979,1,5,3,3
7046,7046,194,194,1,3,3,1955,1,5,3,1
7045,0704-7,27,27,1,2,3,1977,1,7,0,2
7044,7044,92,27,1,3,2,1979,1,2,1,3
7043,7043,27,27,1,3,2,1958,2,6,0,5
7042,7042,27,10,1,2,3,1958,2,2,0,2
7041,7041,0,194,1,2,3,1957,1,4,3,2
7040,7040,0,0,0,1,3,1971,1,1,1,1
7038,7038,27,27,1,3,3,1953,1,7,0,4
7037,7037,10,27,1,2,3,1977,1,7,0,4
7036,7036,26,194,1,5,5,1970,1,2,3,7
7035,7035,0,0,1,3,2,1976,1,2,3,1
7034,7034,0,27,1,5,1,1973,1,2,3,1
7032,7032,0,194,1,2,3,1980,1,4,1,2
7031,7031,27,27,1,3,5,1972,1,5,3,4
7030,7030,0,0,1,3,2,1935,1,1,3,5
7029,7029,0,0,1,3,2,1978,1,2,3,1
7028,7028,27,27,1,2,3,1965,1,2,2,2
7027,7027,27,27,1,3,2,1965,1,5,1,4
7026,7026,27,27,1,3,3,1973,1,4,3,2
7025,7025,10,27,0,2,3,1973,2,2,3,5
7024,7024,27,27,1,2,3,1966,1,7,0,4
7023,7023,0,27,1,3,2,1975,1,2,3,1
7022,7022,27,27,1,5,3,1975,1,2,0,2
7021,7021,80,27,1,2,3,1974,1,4,3,2
7018,7018,27,27,1,3,3,1966,1,7,0,5
7017,7017,27,0,1,3,3,1974,1,1,3,2
7016,7016,27,27,1,3,2,1954,1,2,3,4
7015,7015,0,27,0,3,2,1970,1,5,3,5
7014,7014,27,27,1,3,2,1964,1,7,0,4
7013,7013,27,27,0,2,3,1964,1,1,1,2
7011,7011,27,27,1,3,1,1974,1,2,3,2
7010,7010,27,27,1,3,1,1948,1,2,3,1
7009,7009,27,0,1,2,3,1971,1,4,3,2
7008,7008,194,27,1,2,3,1982,1,7,0,2
7007,7007,27,27,1,2,3,1974,1,4,1,4
7006,7006,0,0,1,3,1,1974,1,2,3,1
7005,7005,27,27,0,2,3,1981,1,4,0,2
7004,7004,27,27,1,2,3,1962,1,4,3,7
7003,7003,27,27,1,3,5,1941,1,5,3,4
7002,7002,27,27,1,3,2,1951,1,4,1,1
7002,7002,27,0,1,3,2,1970,1,4,1,1
7001,7001,27,27,1,3,2,1972,1,7,0,1
7000,7000,27,27,1,3,3,1932,1,7,0,5
6999,6999,27,27,1,3,5,1971,1,7,0,1
6998,6998,63,27,1,3,3,1979,1,7,0,5
6997,6997,27,27,1,3,2,1961,1,5,3,4
6996,6996,27,27,1,2,3,1971,2,2,0,2
6994,6994,27,0,1,3,2,1927,1,5,3,3
6993,6993,0,0,1,5,3,1972,1,4,3,4
6993,6993,0,0,1,5,3,1981,1,4,3,4
6992,6992,27,17,0,2,3,1973,1,2,3,3
6991,6991,0,0,0,3,1,1979,1,2,3,3
6990,6990,27,0,1,3,5,1962,1,4,3,2
6989,6989,0,27,0,5,3,1967,1,4,3,5
6989,6989,0,27,1,5,3,1966,1,4,3,5
6989,6989,0,27,0,5,3,1961,1,4,3,5
6988,6988,27,27,0,3,5,1962,1,5,3,1
6987,6987,27,0,1,2,3,1976,1,1,3,6
6985,6985,27,194,1,2,3,1978,2,2,3,2
6984,6984,27,27,1,4,4,1926,1,4,2,5
6982,6982,157,194,0,2,3,1980,1,4,1,3
6981,6981,27,0,1,3,2,1980,1,5,3,1
6980,6980,27,27,1,2,3,1982,1,4,3,2
6979,500-21-527,27,27,1,2,3,1978,1,2,3,1
6978,6978,27,27,0,2,3,1981,1,4,3,2
6977,6977,27,27,1,3,3,1982,1,5,3,2
6976,500-21-526,27,27,1,3,2,1945,1,4,3,3
6976,500-21-526,27,27,1,3,2,1981,1,4,3,3
6973,6973,0,0,1,3,4,1953,1,2,3,1
6972,6972,0,0,1,3,5,1969,1,7,0,1
6971,6971,27,0,0,5,3,1980,1,5,1,1
6970,6970,27,0,1,3,2,1968,2,6,3,3
6969,6969,27,27,1,3,2,1971,1,2,0,4
6968,6968,125,27,1,2,3,1979,1,4,3,2
6967,6967,27,0,0,1,3,1973,1,7,0,6
6966,6966,27,27,1,3,2,1980,1,4,3,1
6966,6966,0,0,1,3,2,1974,1,4,3,1
6965,6965,0,0,1,3,2,1973,1,8,3,1
6964,6964,27,0,1,5,3,1975,1,4,3,3
6963,6963,0,0,0,3,1,1956,1,1,3,5
6961,6961,157,194,1,2,3,1966,1,4,2,2
6960,6960,0,27,0,2,3,1953,1,4,3,3
6959,6959,27,0,1,5,3,1961,1,4,3,3
6958,6958,0,27,0,3,2,1949,1,5,3,3
6957,6957,27,27,1,3,2,1972,2,8,3,5
6956,6956,96,27,1,2,3,1927,1,2,0,1
6955,6955,0,0,1,3,2,1964,1,4,3,4
6955,6955,27,27,1,3,2,1970,1,4,3,4
6954,6954,26,27,1,3,2,1979,1,2,0,1
6952,6952,27,27,0,2,3,1979,1,7,0,3
6951,6951,0,0,0,3,1,1972,1,2,3,5
6950,6950,27,27,0,3,2,1979,2,8,3,1
6949,6949,27,0,1,3,2,1958,1,5,3,4
6948,6948,0,0,0,3,1,1979,2,6,3,5
6947,6947,27,27,1,5,3,1944,1,8,3,1
6946,6946,27,27,1,2,3,1944,1,7,0,2
6945,6945,0,27,1,3,3,1968,1,2,3,1
6944,6944,0,0,1,3,2,1965,1,4,3,4
6943,6943,0,0,1,3,2,1934,1,1,3,4
6942,6942,0,27,1,3,2,1967,2,8,3,4
6941,6941,0,0,0,3,1,1968,2,6,3,5
6940,6940,0,27,0,3,1,1967,1,2,3,5
6939,6939,0,0,1,3,2,1977,1,1,1,4
6938,6938,27,17,1,2,3,1977,1,1,2,6
6937,6937,27,27,1,5,3,1982,1,7,0,3
6936,6936,27,27,0,3,2,1974,1,5,3,1
6935,6935,27,0,1,5,3,1978,1,4,3,5
6935,6935,27,0,0,5,3,1980,1,4,3,5
6934,6934,87,27,0,2,3,1981,1,4,1,2
6934,6934,10,27,1,2,3,1967,1,4,1,2
6933,6933,27,27,1,3,2,1953,1,2,0,1
6932,6932,27,27,1,3,2,1976,1,5,3,4
6931,6931,0,0,1,3,1,1978,2,8,3,1
6930,6930,27,27,1,3,2,1978,1,4,3,1
6929,6929,27,27,1,3,2,1979,1,2,0,1
6928,6928,27,194,1,2,3,1971,1,2,3,2
6927,6927,27,27,1,2,3,1980,2,8,3,3
6926,6926,27,27,1,3,1,1980,1,2,0,1
6925,6925,0,0,1,3,2,1965,1,4,3,4
6923,500-21-525,27,0,1,5,4,1967,1,8,3,3
6922,6922,27,27,1,2,3,1962,1,2,1,2
6921,6921,0,27,1,3,2,1975,2,6,3,1
6920,6920,27,27,1,3,4,1982,1,8,3,1
6919,6919,27,27,1,3,2,1971,1,8,3,1
6918,6918,27,27,1,3,1,1974,1,8,3,5
6917,6917,27,0,1,3,5,1980,1,2,3,1
6915,6915,27,0,1,3,4,1982,2,8,3,1
6914,500-21-524,27,0,1,3,2,1982,1,8,1,1
6912,6912,27,27,1,3,3,1982,1,5,3,5
6911,6911,0,0,0,3,2,1955,1,5,3,5
6910,6910,27,27,1,2,3,1978,1,2,0,2
6909,6909,27,27,1,2,3,1976,1,4,1,2
6908,6908,125,27,1,2,3,1959,1,7,0,3
6907,6907,0,27,1,1,3,1927,1,1,3,4
6906,500-21-523,27,0,1,3,3,1930,1,4,3,2
6906,500-21-523,27,0,1,3,3,1974,1,4,3,2
6904,500-21-522,27,27,1,2,3,1917,1,1,3,1
6903,6903,27,27,1,3,2,1963,1,5,3,4
6902,6902,0,27,0,3,2,1952,1,4,3,3
6902,6902,0,27,0,3,2,1966,1,4,3,3
6902,6902,27,27,1,3,2,1943,1,4,3,3
6901,6901,27,27,1,3,2,1927,1,5,3,5
6900,6900,27,27,1,2,3,1979,1,2,0,2
6899,6899,27,27,1,3,2,1980,1,5,3,5
6898,6898,0,0,0,5,2,1972,1,5,2,5
6897,6897,27,27,0,2,3,1969,1,7,0,3
6896,500-23-65,194,0,1,2,3,1967,1,7,0,2
6895,6895,27,27,1,3,3,1976,1,5,0,5
6894,6894,27,27,1,5,3,1975,1,4,3,4
6893,6893,0,0,1,5,1,1979,1,8,3,1
6892,6892,0,27,1,3,2,1980,1,2,3,4
6891,6891,27,27,0,2,3,1983,1,5,3,2
6890,6890,27,0,0,3,2,1953,1,8,2,5
6889,6889,0,0,1,3,1,1981,1,4,3,4
6888,6888,27,0,1,5,2,1965,1,5,3,5
6887,6887,27,27,0,2,3,1952,1,1,3,1
6886,6886,27,27,1,3,2,1980,1,4,3,1
6885,6885,0,27,0,3,2,1929,1,4,1,1
6884,6884,27,27,1,5,3,1983,1,2,3,2
6883,6883,27,27,1,5,4,1983,2,6,3,4
6882,6882,27,27,1,3,2,1968,1,4,3,4
6881,6881,27,27,1,3,2,1979,1,4,3,3
6881,6881,0,27,0,3,2,1980,1,4,3,3
6880,6880,0,27,0,3,2,1962,1,2,0,3
6879,6879,27,10,1,3,3,1965,1,1,3,4
6878,6878,0,27,1,5,1,1960,1,4,3,1
6877,6877,27,27,1,3,1,1979,1,4,3,5
6876,6876,27,27,1,3,2,1979,1,2,0,4
6874,6874,27,27,1,2,3,1979,1,7,0,3
6873,6873,27,27,1,3,2,1968,1,5,3,4
6872,6872,0,27,0,5,3,1959,1,1,0,5
6871,6871,0,27,0,5,3,1975,1,1,0,5
6870,6870,27,0,0,5,3,1970,1,5,3,6
6869,6869,27,27,1,3,5,1974,1,7,0,1
6868,6868,0,27,1,2,3,1964,1,1,3,1
6867,6867,0,0,0,5,3,1975,1,4,3,4
6867,6867,0,0,0,5,3,1966,1,4,3,4
6866,6866,27,27,1,3,2,1970,1,2,0,4
6865,6865,0,0,1,3,1,1937,1,2,3,1
6864,6864,27,27,1,3,2,1895,2,8,1,4
6863,500-21-521,27,27,1,2,3,1895,2,2,2,6
6862,6862,194,27,0,3,2,1955,1,5,3,4
6861,6861,27,27,0,2,3,1970,1,7,0,2
6860,6860,27,0,1,3,4,1945,1,2,3,2
6859,6859,0,0,0,1,3,1979,1,2,1,1
6858,6858,27,27,1,3,2,1967,1,2,3,1
6857,6857,0,194,1,2,3,1959,1,4,3,2
6856,6856,0,27,1,3,1,1960,2,6,3,3
6855,6855,27,27,1,3,4,1971,2,2,3,2
6854,6854,27,0,1,3,2,1983,2,8,0,4
6853,6853,27,27,1,3,5,1983,1,8,3,1
6852,500-21-520,27,63,1,2,3,1973,1,2,0,4
6851,6851,92,27,1,3,2,1980,2,6,3,3
6850,6850,27,0,1,3,1,1966,1,4,3,4
6849,6849,193,27,1,3,2,1980,1,5,3,4
6848,6848,27,27,1,3,2,1981,1,5,3,3
6846,6846,27,27,1,2,3,1966,1,1,3,3
6845,6845,27,27,1,3,2,1965,1,5,3,4
6844,6844,27,27,1,3,1,1931,1,2,3,2
6843,6843,0,0,1,3,2,1967,1,2,3,1
6842,6842,27,27,1,3,2,1980,1,5,3,4
6841,6841,27,194,1,2,3,1966,1,1,3,2
6840,6840,0,27,0,3,2,1966,1,4,2,3
6840,6840,27,0,1,3,2,1971,1,4,2,3
6840,6840,27,27,1,3,2,1962,1,4,2,3
6839,6839,27,27,1,3,2,1954,2,2,3,1
6838,6838,27,0,1,5,3,1977,1,7,0,2
6837,6837,0,0,1,3,2,1977,1,2,3,1
6836,6836,27,27,0,3,2,1976,1,2,3,1
6835,6835,0,27,1,2,3,1942,1,4,3,2
6834,6834,0,0,1,3,1,1964,1,1,3,6
6833,6833,27,27,1,5,4,1965,1,8,3,3
6832,6832,0,27,1,2,3,1952,1,4,3,4
6831,6831,27,27,1,5,3,1978,1,7,0,4
6830,500-21-519,27,27,1,3,2,1946,2,1,3,3
6830,500-21-519,27,27,1,3,2,1980,2,1,3,3
6829,6829,27,27,1,3,2,1981,1,4,3,5
6828,6828,56,27,0,3,5,1978,1,5,1,1
6827,6827,194,125,1,2,3,1963,2,2,0,2
6826,6826,27,0,1,5,3,1979,1,7,0,6
6825,6825,27,27,1,3,1,1978,1,4,3,5
6823,6823,27,27,1,3,1,1980,1,2,1,1
6822,6822,27,27,1,3,3,1982,1,8,1,4
6822,6822,0,0,0,3,3,1983,1,8,1,4
6821,6821,27,27,1,3,3,1965,1,2,1,1
6820,6820,0,27,1,3,2,1957,2,8,3,3
6819,6819,27,27,1,3,2,1938,1,7,0,1
6818,6818,27,0,0,3,5,1965,1,5,3,4
6817,6817,27,27,1,3,5,1982,1,5,3,4
6816,6816,0,0,1,3,2,1951,2,8,3,4
6815,6815,27,0,1,3,5,1973,1,2,0,1
6814,500-21-518,27,27,1,3,5,1983,1,4,3,1
6814,500-21-518,27,0,1,3,5,1956,1,4,3,1
6812,6812,27,0,1,2,3,1956,2,6,3,6
6811,6811,194,27,1,2,3,1925,1,4,3,2
6809,6809,27,0,1,5,3,1975,1,7,0,5
6808,6808,27,27,1,3,2,1980,1,8,3,4
6807,6807,0,27,0,3,2,1979,1,5,2,4
6806,6806,0,0,1,3,3,1981,2,8,1,4
6805,6805,27,27,0,2,3,1934,1,7,0,6
6804,6804,27,0,1,3,5,1974,1,1,3,3
6803,6803,27,27,1,5,2,1923,2,2,3,3
6802,6802,27,27,0,2,3,1963,1,7,0,2
6801,6801,27,27,1,2,3,1944,2,2,0,3
6800,6800,27,27,0,2,3,1974,1,7,3,2
6799,6799,27,0,1,4,2,1960,2,6,0,3
6798,6798,27,27,1,3,5,1968,1,4,3,4
6797,6797,0,194,1,3,3,1950,1,2,2,1
6796,6796,27,27,1,3,4,1973,1,2,3,1
6794,6794,27,0,1,3,2,1940,2,6,3,4
6793,6793,27,27,1,5,3,1967,1,1,1,1
6792,6792,27,27,0,2,3,1966,1,5,3,3
6791,6791,194,27,1,2,3,1970,1,7,0,3
6790,6790,0,0,1,3,3,1970,1,7,0,1
6789,6789,0,27,1,3,5,1981,1,5,3,1
6788,6788,27,27,1,3,3,1979,1,2,1,5
6787,6787,0,27,1,3,2,1972,1,5,3,5
6786,6786,0,27,1,3,1,1972,2,6,3,1
6785,6785,27,0,1,3,2,1974,1,5,1,1
6784,6784,27,27,1,3,2,1982,1,2,0,1
6783,6783,27,0,1,3,2,1945,2,6,3,4
6782,6782,27,0,1,4,3,1972,2,6,3,2
6781,500-23-64,27,27,1,5,3,1982,1,7,0,1
6780,6780,27,27,0,3,2,1980,1,2,3,3
6779,6779,194,27,1,2,3,1974,1,7,0,4
6777,6777,194,27,1,2,3,1971,1,2,0,2
6776,6776,27,27,1,3,2,1979,1,2,3,1
6775,6775,27,27,1,3,3,1974,1,7,0,5
6774,6774,27,27,1,3,2,1977,1,5,3,3
6773,6773,0,27,1,3,2,1963,2,6,3,4
6772,6772,27,27,1,5,3,1951,1,4,0,4
6771,6771,27,27,1,3,2,1962,1,2,0,4
6770,6770,27,0,1,5,3,1968,1,2,3,2
6769,6769,27,0,1,3,2,1967,1,2,0,4
6768,500-21-517,27,27,1,5,3,1977,1,2,1,1
6767,6767,27,0,1,2,3,1902,1,2,3,2
6766,6766,10,0,1,4,4,1902,2,2,3,2
6765,6765,27,27,1,2,3,1962,2,2,0,4
6764,6764,27,27,1,5,5,1952,1,5,3,1
6763,6763,27,0,1,3,2,1927,1,2,3,5
6762,500-21-515,27,96,1,2,3,1951,1,4,2,1
6762,500-21-515,27,27,1,2,3,1951,1,4,2,1
6761,6761,0,0,0,5,3,1958,1,7,0,5
6760,6760,27,27,1,3,2,1962,1,4,3,4
6759,6759,27,27,1,3,2,1959,1,5,3,5
6758,6758,27,0,1,4,2,1981,2,7,0,2
6757,6757,0,0,1,3,5,1980,1,5,3,4
6756,6756,27,0,1,2,3,1960,1,1,2,6
6755,6755,0,0,1,3,1,1971,1,2,3,7
6754,6754,27,27,1,3,1,1967,1,7,0,4
6753,6753,27,27,1,3,2,1973,1,4,3,1
6752,500-21-516,27,27,0,2,3,1964,1,4,2,3
6751,6751,27,27,1,3,2,1964,1,2,1,1
6750,6750,27,27,1,3,1,1971,1,5,0,1
6749,6749,27,27,1,3,5,1978,1,7,0,1
6747,6747,0,27,1,3,2,1967,1,5,3,1
6746,6746,0,0,1,3,1,1955,1,1,3,5
6745,6745,0,0,1,3,4,1947,1,2,3,1
6744,6744,0,0,1,3,5,1978,1,2,3,1
6743,6743,27,27,1,3,2,1978,1,5,3,1
6742,6742,0,0,1,2,3,1966,1,1,3,6
6741,6741,0,0,1,3,1,1948,1,4,3,3
6740,6740,0,0,1,3,2,1948,1,2,3,1
6739,6739,27,0,1,3,5,1944,1,5,3,1
6738,6738,27,27,1,3,2,1978,1,2,3,1
6736,6736,27,0,1,3,2,1973,1,5,3,5
6735,6735,0,0,1,5,3,1967,1,4,3,4
6734,6734,0,0,1,5,1,1976,1,8,3,4
6734,6734,27,27,1,5,1,1976,1,8,3,4
6733,6733,0,27,0,3,2,1979,1,5,1,4
6732,6732,27,27,1,3,2,1979,1,1,3,4
6731,6731,0,27,1,3,2,1978,2,6,3,4
6730,6730,0,0,1,3,2,1961,2,8,3,1
6728,500-21-514,27,26,1,3,5,1980,1,4,1,1
6728,500-21-514,194,0,1,3,5,1971,1,4,1,1
6727,6727,27,27,1,3,2,1979,1,2,2,1
6726,6726,27,27,1,3,3,1947,1,7,0,5
6725,6725,27,194,1,2,3,1979,1,4,3,2
6724,6724,27,0,0,3,3,1976,1,4,2,4
6724,6724,27,27,1,3,3,1981,1,4,2,4
6723,6723,0,0,1,3,2,1976,1,2,3,1
6722,6722,27,0,0,5,3,1954,1,4,2,5
6722,6722,27,0,0,5,3,1963,1,4,2,5
6721,6721,27,27,1,3,2,1979,1,5,1,1
6720,6720,194,27,1,2,3,1982,1,1,3,2
6719,500-23-63,193,0,1,5,3,1943,1,7,0,2
6718,6718,0,0,1,3,1,1968,2,6,3,4
6717,6717,27,27,1,3,2,1963,2,4,0,5
6717,6717,27,0,1,3,2,1969,2,4,0,5
6716,6716,0,27,0,3,5,1952,1,5,3,3
6715,6715,0,0,1,3,1,1943,1,8,2,1
6713,6713,0,27,0,5,3,1966,1,4,3,4
6713,6713,27,27,0,5,3,1927,1,4,3,4
6713,6713,27,27,1,5,3,1975,1,4,3,4
6712,6712,27,0,1,5,3,1968,1,2,0,2
6710,6710,26,0,1,5,3,1930,2,6,0,1
6709,6709,0,27,0,5,3,1976,1,5,3,1
6708,500-21-512,27,27,1,3,2,1965,1,2,1,3
6707,6707,194,20,1,2,3,1979,1,5,3,2
6706,500-21-513,27,0,1,5,5,1973,1,5,2,3
6705,6705,27,27,1,3,2,1978,1,2,3,1
6703,6703,0,27,1,3,2,1978,1,2,0,1
6702,6702,27,27,1,3,2,1935,1,8,3,1
6701,6701,0,0,0,3,1,1935,1,2,3,5
6700,6700,0,27,1,3,2,1960,1,2,3,1
6699,6699,27,27,1,3,2,1974,1,4,1,1
6698,500-21-615,27,27,0,3,2,1967,1,4,3,4
6698,500-21-615,27,27,1,3,2,1964,1,4,3,4
6697,6697,27,27,1,3,2,1970,1,2,3,1
6696,6696,27,27,1,3,3,1963,1,7,0,5
6695,6695,27,27,1,3,2,1963,2,6,0,4
6694,6694,27,0,1,3,2,1972,1,5,3,5
6692,6692,0,27,0,1,3,1982,1,5,3,4
6691,6691,27,27,1,3,2,1975,1,2,2,1
6690,6690,27,194,1,2,3,1966,1,2,0,2
6689,6689,27,0,1,3,3,1966,1,4,1,5
6688,6688,27,27,0,3,2,1969,1,5,1,1
6687,6687,194,27,1,3,3,1975,1,8,3,4
6686,6686,27,27,1,2,3,1956,1,2,1,2
6685,6685,0,27,1,3,2,1974,1,2,3,1
6684,6684,27,27,1,3,2,1981,2,6,3,4
6683,6683,0,27,1,3,2,1970,2,6,3,1
6681,6681,27,194,1,1,3,1963,2,1,3,6
6681,6681,27,194,1,1,3,1976,2,1,3,6
6680,6680,27,27,1,5,3,1975,1,1,3,1
6679,6679,0,0,1,3,1,1948,2,8,3,1
6678,6678,0,0,1,3,2,1975,1,4,3,3
6677,6677,27,0,1,3,2,1952,1,4,3,1
6676,6676,27,27,1,4,3,1950,1,7,0,3
6675,6675,27,27,1,3,2,1979,1,5,3,5
6674,6674,27,27,1,2,3,1962,1,2,0,3
6673,6673,0,27,1,3,2,1977,2,6,3,1
6672,6672,0,0,1,3,1,1979,1,5,3,1
6671,6671,27,0,1,3,2,1987,1,4,3,5
6670,6670,27,27,1,3,3,1974,1,7,0,5
6669,6669,27,27,1,3,2,1969,1,2,2,1
6668,6668,0,27,1,3,5,1962,2,6,3,1
6667,6667,27,27,0,3,5,1947,2,8,3,1
6666,6666,27,27,1,3,2,1982,1,7,3,5
6665,6665,0,27,1,3,2,1975,1,2,3,1
6664,6664,27,27,1,3,2,1978,1,5,3,1
6663,6663,0,27,0,3,2,1981,1,2,3,4
6662,6662,0,0,0,3,1,1963,1,1,3,5
6661,6661,0,0,1,3,2,1973,2,8,2,1
6660,6660,27,27,1,3,2,1970,2,8,1,1
6659,6659,0,0,1,3,2,1960,1,2,3,1
6658,6658,27,27,1,3,2,1919,1,4,3,1
6657,6657,27,27,1,5,3,1964,1,1,3,5
6656,6656,27,27,1,3,2,1953,1,4,3,4
6655,6655,0,27,1,4,2,1978,2,8,3,1
6654,6654,27,27,0,5,3,1962,1,2,0,3
6653,6653,27,0,1,3,2,1981,1,5,3,4
6652,500-23-62,27,194,0,2,3,1973,1,7,0,2
6651,500-21-511,27,27,1,2,3,1956,1,2,1,6
6649,6649,27,27,1,3,1,1982,1,8,3,2
6648,6648,27,27,1,5,3,1969,1,2,0,3
6647,6647,27,27,0,5,3,1969,1,4,3,6
6647,6647,27,27,0,5,3,1976,1,4,3,6
6646,6646,27,27,1,5,3,1973,1,4,3,4
6646,6646,27,27,1,5,3,1968,1,4,3,4
6645,500-23-61,0,27,0,1,3,1981,1,7,0,3
6644,6644,27,27,1,3,2,1979,1,5,3,4
6643,6643,0,27,0,3,2,1981,1,5,3,4
6642,6642,0,27,0,3,2,1974,1,4,3,4
6642,6642,27,27,1,3,2,1970,1,4,3,4
6641,6641,27,0,1,3,3,1979,1,2,3,2
6640,6640,27,27,1,3,2,1973,1,2,1,1
6639,6639,27,27,0,2,3,1979,1,7,0,1
6638,6638,27,27,1,3,3,1926,1,5,3,4
6637,6637,27,27,1,3,5,1974,2,6,3,5
6636,6636,0,27,0,3,2,1956,1,5,1,5
6635,6635,0,0,1,3,2,1965,1,5,3,4
6634,6634,27,27,1,3,5,1981,2,8,1,4
6633,6633,0,0,0,3,2,1963,1,5,1,1
6632,6632,27,27,1,3,3,1976,1,4,0,5
6631,6631,0,27,0,3,3,1964,1,4,3,4
6631,6631,0,27,0,3,3,1938,1,4,3,4
